ObjectID,IncidentNum,BlockAddress,CMID,CMAgency,Date,Type,Status,Score,Side,full_address,latitude,longitude
1231679,250412-1081,1200 BLOCK RICHARD LN,Honolulu_PD_HI_8005188,"Honolulu PD, HI",04/12/2025 02:22:15 PM,ASSAULT,M,100,L,"1200 BLOCK RICHARD LN Honolulu, HI",NA,NA
1231680,250412-1343,2000 BLOCK KALIA RD,Honolulu_PD_HI_8005652,"Honolulu PD, HI",04/12/2025 05:33:26 PM,ASSAULT,M,100,R,"2000 BLOCK KALIA RD Honolulu, HI",NA,NA
1231681,250412-1349,980100 BLOCK KAONOHI ST,Honolulu_PD_HI_8005656,"Honolulu PD, HI",04/12/2025 05:35:33 PM,VEHICLE BREAK-IN/THEFT,T,100,R,"980100 BLOCK KAONOHI ST Honolulu, HI",NA,NA
1231682,250412-1418,800 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_8005773,"Honolulu PD, HI",04/12/2025 06:12:56 PM,THEFT/LARCENY,M,100,L,"800 BLOCK KAPIOLANI BLVD Honolulu, HI",NA,NA
1231684,250412-1827,4800 BLOCK E EKOLU WAY,Honolulu_PD_HI_8006405,"Honolulu PD, HI",04/12/2025 10:21:05 PM,VANDALISM,M,100,R,"4800 BLOCK E EKOLU WAY Honolulu, HI",NA,NA
1231696,250412-0165,KOKO HEAD AVE / HARDING AVE,Honolulu_PD_HI_8003752,"Honolulu PD, HI",04/12/2025 02:30:36 AM,DUI,U,0,NA,"KOKO HEAD AVE / HARDING AVE Honolulu, HI",NA,NA
1231697,250412-0242,660800 BLOCK WANINI ST,Honolulu_PD_HI_8003870,"Honolulu PD, HI",04/12/2025 03:54:32 AM,ASSAULT,M,100,R,"660800 BLOCK WANINI ST Honolulu, HI",NA,NA
1231698,250412-0504,MAUNAKEA ST / N HOTEL ST,Honolulu_PD_HI_8004288,"Honolulu PD, HI",04/12/2025 08:11:49 AM,THEFT/LARCENY,U,0,NA,"MAUNAKEA ST / N HOTEL ST Honolulu, HI",21.3123263,-157.8629863
1231699,250412-0641,2100 BLOCK KALAKAUA AVE,Honolulu_PD_HI_8004495,"Honolulu PD, HI",04/12/2025 09:41:29 AM,THEFT/LARCENY,M,100,R,"2100 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1231700,250412-0910,950000 BLOCK WAIKALANI DR,Honolulu_PD_HI_8004913,"Honolulu PD, HI",04/12/2025 12:39:03 PM,MOTOR VEHICLE THEFT,M,100,R,"950000 BLOCK WAIKALANI DR Honolulu, HI",NA,NA
1231701,250412-0974,2400 BLOCK PRINCE EDWARD ST,Honolulu_PD_HI_8004999,"Honolulu PD, HI",04/12/2025 01:16:52 PM,MOTOR VEHICLE THEFT,M,100,L,"2400 BLOCK PRINCE EDWARD ST Honolulu, HI",NA,NA
1231702,250412-1134,200 BLOCK KAPAHULU AVE,Honolulu_PD_HI_8005281,"Honolulu PD, HI",04/12/2025 03:01:46 PM,THEFT/LARCENY,M,100,L,"200 BLOCK KAPAHULU AVE Honolulu, HI",NA,NA
1231703,250412-1154,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_8005317,"Honolulu PD, HI",04/12/2025 03:22:25 PM,FRAUD,M,100,R,"800 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1231704,250412-1350,300 BLOCK RODGERS BLVD,Honolulu_PD_HI_8005660,"Honolulu PD, HI",04/12/2025 05:36:36 PM,THEFT/LARCENY,M,100,L,"300 BLOCK RODGERS BLVD Honolulu, HI",21.3326968,-157.9198491
1231705,250412-1504,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_8005892,"Honolulu PD, HI",04/12/2025 07:06:59 PM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1231706,250412-1792,1400 BLOCK MOLEHU DR,Honolulu_PD_HI_8006353,"Honolulu PD, HI",04/12/2025 10:02:34 PM,MOTOR VEHICLE THEFT,M,100,R,"1400 BLOCK MOLEHU DR Honolulu, HI",NA,NA
1231707,250412-1844,2000 BLOCK KALAKAUA AVE,Honolulu_PD_HI_8006428,"Honolulu PD, HI",04/12/2025 10:32:27 PM,BURGLARY,M,100,L,"2000 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1231719,250411-2121,KAM HWY / PUNALAU PL,Honolulu_PD_HI_8003481,"Honolulu PD, HI",04/11/2025 11:50:58 PM,DUI,U,0,NA,"KAM HWY / PUNALAU PL Honolulu, HI",NA,NA
1231720,250412-0261,2200 BLOCK KUHIO AVE,Honolulu_PD_HI_8003900,"Honolulu PD, HI",04/12/2025 04:23:44 AM,THEFT/LARCENY,M,100,L,"2200 BLOCK KUHIO AVE Honolulu, HI",NA,NA
1231721,250412-0530,2000 BLOCK WILDER AVE,Honolulu_PD_HI_8004319,"Honolulu PD, HI",04/12/2025 08:23:18 AM,MOTOR VEHICLE THEFT,M,100,R,"2000 BLOCK WILDER AVE Honolulu, HI",NA,NA
1231722,250412-0596,600 BLOCK AHUA ST,Honolulu_PD_HI_8004419,"Honolulu PD, HI",04/12/2025 09:08:18 AM,BURGLARY,M,100,R,"600 BLOCK AHUA ST Honolulu, HI",NA,NA
1231723,250412-0603,950100 BLOCK KIPAPA DR,Honolulu_PD_HI_8004432,"Honolulu PD, HI",04/12/2025 09:13:05 AM,ASSAULT,M,100,L,"950100 BLOCK KIPAPA DR Honolulu, HI",NA,NA
1231724,250412-0762,850100 BLOCK FARRINGTON HWY,Honolulu_PD_HI_8004683,"Honolulu PD, HI",04/12/2025 10:58:20 AM,ASSAULT,M,100,R,"850100 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1231725,250412-1068,1800 BLOCK KALAKAUA AVE,Honolulu_PD_HI_8005151,"Honolulu PD, HI",04/12/2025 02:11:08 PM,VANDALISM,M,79,L,"1800 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1231726,250412-1176,KUHIO AVE / KAIOLU ST,Honolulu_PD_HI_8005368,"Honolulu PD, HI",04/12/2025 03:42:15 PM,VANDALISM,U,0,NA,"KUHIO AVE / KAIOLU ST Honolulu, HI",NA,NA
1231727,250412-1202,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_8005404,"Honolulu PD, HI",04/12/2025 03:56:28 PM,THEFT/LARCENY,M,100,R,"2400 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1231742,250412-0033,1500 BLOCK KALAKAUA AVE,Honolulu_PD_HI_8003537,"Honolulu PD, HI",04/12/2025 12:22:46 AM,THEFT/LARCENY,M,100,R,"1500 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1231743,250412-0367,1400 BLOCK S BERETANIA ST,Honolulu_PD_HI_8004069,"Honolulu PD, HI",04/12/2025 06:36:05 AM,MOTOR VEHICLE THEFT,M,100,L,"1400 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1231744,250412-0497,UNIVERSITY AVE / KAPIOLANI BLVD,Honolulu_PD_HI_8004280,"Honolulu PD, HI",04/12/2025 08:08:16 AM,SEX CRIMES,U,0,NA,"UNIVERSITY AVE / KAPIOLANI BLVD Honolulu, HI",21.2876483,-157.8254949
1231745,250412-0561,940100 BLOCK FARRINGTON HWY,Honolulu_PD_HI_8004373,"Honolulu PD, HI",04/12/2025 08:44:08 AM,VANDALISM,M,100,L,"940100 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1231746,250412-1338,1000-1099 NUUANU AVE,Honolulu_PD_HI_8005641,"Honolulu PD, HI",04/12/2025 05:29:43 PM,THEFT/LARCENY,M,100,L,"1000-1099 NUUANU AVE Honolulu, HI",21.3235393,-157.8495169
1231747,250412-1342,100 BLOCK LEHUA ST,Honolulu_PD_HI_8005643,"Honolulu PD, HI",04/12/2025 05:30:36 PM,ROBBERY,M,100,R,"100 BLOCK LEHUA ST Honolulu, HI",NA,NA
1232115,250419-0286,940500 BLOCK KUPUOHI ST,Honolulu_PD_HI_8026299,"Honolulu PD, HI",04/19/2025 05:51:13 AM,THEFT/LARCENY,M,100,R,"940500 BLOCK KUPUOHI ST Honolulu, HI",NA,NA
1232156,250413-0122,1200 BLOCK HOPAKA ST,Honolulu_PD_HI_8006830,"Honolulu PD, HI",04/13/2025 01:41:29 AM,ASSAULT,M,100,R,"1200 BLOCK HOPAKA ST Honolulu, HI",NA,NA
1232157,250413-0236,940700 BLOCK FARRINGTON HWY,Honolulu_PD_HI_8006987,"Honolulu PD, HI",04/13/2025 03:18:16 AM,ROBBERY,M,100,L,"940700 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1232158,250413-0281,2500 BLOCK LEMON RD,Honolulu_PD_HI_8007055,"Honolulu PD, HI",04/13/2025 04:21:09 AM,BURGLARY,M,100,L,"2500 BLOCK LEMON RD Honolulu, HI",NA,NA
1232159,250413-0410,MAKAPUU LIGHTHOUSE,Honolulu_PD_HI_8007280,"Honolulu PD, HI",04/13/2025 06:59:32 AM,VEHICLE BREAK-IN/THEFT,U,0,NA,"MAKAPUU LIGHTHOUSE Honolulu, HI",21.3067371,-157.6560663
1232160,250413-0760,1600 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_8007905,"Honolulu PD, HI",04/13/2025 11:19:25 AM,FRAUD,M,100,L,"1600 BLOCK KAPIOLANI BLVD Honolulu, HI",NA,NA
1232161,250413-0809,1500 BLOCK YOUNG ST,Honolulu_PD_HI_8007980,"Honolulu PD, HI",04/13/2025 11:59:55 AM,VANDALISM,M,100,L,"1500 BLOCK YOUNG ST Honolulu, HI",NA,NA
1232162,250413-0857,KUHIO AVE / LILIUOKALANI AVE,Honolulu_PD_HI_8008055,"Honolulu PD, HI",04/13/2025 12:28:30 PM,VANDALISM,U,0,NA,"KUHIO AVE / LILIUOKALANI AVE Honolulu, HI",21.2758028,-157.8225566
1232163,250413-0933,2500 BLOCK KUHIO AVE,Honolulu_PD_HI_8008180,"Honolulu PD, HI",04/13/2025 01:19:24 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"2500 BLOCK KUHIO AVE Honolulu, HI",NA,NA
1232164,250413-1024,470300 BLOCK HUI IWA ST,Honolulu_PD_HI_8008309,"Honolulu PD, HI",04/13/2025 02:16:55 PM,THEFT/LARCENY,M,100,L,"470300 BLOCK HUI IWA ST Honolulu, HI",NA,NA
1232165,250413-1173,200 BLOCK KALIHI ST,Honolulu_PD_HI_8008566,"Honolulu PD, HI",04/13/2025 03:41:44 PM,MOTOR VEHICLE THEFT,M,100,L,"200 BLOCK KALIHI ST Honolulu, HI",NA,NA
1232166,250413-1179,3200 BLOCK PETERSON CT,Honolulu_PD_HI_8008584,"Honolulu PD, HI",04/13/2025 03:48:10 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"3200 BLOCK PETERSON CT Honolulu, HI",NA,NA
1232167,250413-1716,850600 BLOCK FARRINGTON HWY,Honolulu_PD_HI_8009459,"Honolulu PD, HI",04/13/2025 09:38:41 PM,THEFT/LARCENY,M,100,R,"850600 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1232168,250413-1769,000 BLOCK AKILOLO ST,Honolulu_PD_HI_8009534,"Honolulu PD, HI",04/13/2025 10:10:03 PM,MOTOR VEHICLE THEFT,M,100,L,"000 BLOCK AKILOLO ST Honolulu, HI",NA,NA
1232179,250413-0125,700 BLOCK RICHARDS ST,Honolulu_PD_HI_8006833,"Honolulu PD, HI",04/13/2025 01:45:13 AM,MOTOR VEHICLE THEFT,M,100,L,"700 BLOCK RICHARDS ST Honolulu, HI",NA,NA
1232180,250413-0143,1200 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_8006848,"Honolulu PD, HI",04/13/2025 01:52:39 AM,THEFT/LARCENY,M,87,L,"1200 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1232181,250413-0483,100 BLOCK N KING ST,Honolulu_PD_HI_8007383,"Honolulu PD, HI",04/13/2025 07:53:49 AM,THEFT/LARCENY,M,100,L,"100 BLOCK N KING ST Honolulu, HI",NA,NA
1232182,250413-0687,2100 BLOCK MAKANANI DR,Honolulu_PD_HI_8007766,"Honolulu PD, HI",04/13/2025 10:22:01 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"2100 BLOCK MAKANANI DR Honolulu, HI",NA,NA
1232183,250413-0924,950700 BLOCK LANIKUHANA AVE,Honolulu_PD_HI_8008169,"Honolulu PD, HI",04/13/2025 01:14:32 PM,BURGLARY,M,100,R,"950700 BLOCK LANIKUHANA AVE Honolulu, HI",NA,NA
1232184,250413-1013,2600 BLOCK KILIHAU ST,Honolulu_PD_HI_8008288,"Honolulu PD, HI",04/13/2025 02:06:33 PM,WEAPONS,M,100,R,"2600 BLOCK KILIHAU ST Honolulu, HI",NA,NA
1232185,250413-1045,940900 BLOCK WAIPAHU ST,Honolulu_PD_HI_8008338,"Honolulu PD, HI",04/13/2025 02:25:12 PM,THEFT/LARCENY,M,100,R,"940900 BLOCK WAIPAHU ST Honolulu, HI",NA,NA
1232186,250413-1618,700 BLOCK PUUHALE RD,Honolulu_PD_HI_8009305,"Honolulu PD, HI",04/13/2025 08:44:49 PM,ASSAULT,M,100,R,"700 BLOCK PUUHALE RD Honolulu, HI",NA,NA
1232202,250412-1978,850100 BLOCK ALA WALUA ST,Honolulu_PD_HI_8006634,"Honolulu PD, HI",04/12/2025 11:52:18 PM,ASSAULT,M,100,L,"850100 BLOCK ALA WALUA ST Honolulu, HI",NA,NA
1232203,250413-0200,KAMAILE ST / ALDER ST,Honolulu_PD_HI_8006929,"Honolulu PD, HI",04/13/2025 02:36:28 AM,DUI,U,0,NA,"KAMAILE ST / ALDER ST Honolulu, HI",NA,NA
1232204,250413-0304,600 BLOCK PUULOA RD,Honolulu_PD_HI_8007102,"Honolulu PD, HI",04/13/2025 05:12:19 AM,ASSAULT,M,95,L,"600 BLOCK PUULOA RD Honolulu, HI",NA,NA
1232205,250413-0496,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_8007406,"Honolulu PD, HI",04/13/2025 08:05:50 AM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1232206,250413-0528,2600 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_8007463,"Honolulu PD, HI",04/13/2025 08:37:06 AM,VANDALISM,M,100,L,"2600 BLOCK KAPIOLANI BLVD Honolulu, HI",NA,NA
1232207,250413-0663,2600 BLOCK N NIMITZ HWY,Honolulu_PD_HI_8007729,"Honolulu PD, HI",04/13/2025 10:07:05 AM,ASSAULT,M,100,L,"2600 BLOCK N NIMITZ HWY Honolulu, HI",NA,NA
1232208,250413-0843,3000 BLOCK WAIALAE AVE,Honolulu_PD_HI_8008031,"Honolulu PD, HI",04/13/2025 12:20:31 PM,ASSAULT,M,100,R,"3000 BLOCK WAIALAE AVE Honolulu, HI",NA,NA
1232209,250413-0882,KUWILI ST / IWILEI RD,Honolulu_PD_HI_8008099,"Honolulu PD, HI",04/13/2025 12:47:51 PM,THEFT/LARCENY,U,0,NA,"KUWILI ST / IWILEI RD Honolulu, HI",21.3156813,-157.8662461
1232210,250413-1169,2300 BLOCK KALAKAUA AVE,Honolulu_PD_HI_8008565,"Honolulu PD, HI",04/13/2025 03:41:17 PM,ASSAULT,M,100,L,"2300 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1232211,250413-1200,981000 BLOCK MOANALUA RD,Honolulu_PD_HI_8008608,"Honolulu PD, HI",04/13/2025 04:03:46 PM,THEFT/LARCENY,M,100,R,"981000 BLOCK MOANALUA RD Honolulu, HI",NA,NA
1232212,250413-1272,1000 BLOCK KAWAIAHAO ST,Honolulu_PD_HI_8008742,"Honolulu PD, HI",04/13/2025 04:48:55 PM,ASSAULT,M,100,R,"1000 BLOCK KAWAIAHAO ST Honolulu, HI",NA,NA
1232213,250413-1491,700 BLOCK KEEAUMOKU ST,Honolulu_PD_HI_8009108,"Honolulu PD, HI",04/13/2025 07:07:10 PM,THEFT/LARCENY,M,100,L,"700 BLOCK KEEAUMOKU ST Honolulu, HI",NA,NA
1232214,250413-1730,500 BLOCK QUEEN ST,Honolulu_PD_HI_8009478,"Honolulu PD, HI",04/13/2025 09:49:36 PM,THEFT/LARCENY,M,100,L,"500 BLOCK QUEEN ST Honolulu, HI",21.2946454,-157.8519198
1232225,250413-0041,4400 BLOCK MALAAI ST,Honolulu_PD_HI_8006700,"Honolulu PD, HI",04/13/2025 12:28:04 AM,VANDALISM,M,100,L,"4400 BLOCK MALAAI ST Honolulu, HI",NA,NA
1232226,250413-0150,TUTU ST / KAM HWY,Honolulu_PD_HI_8006864,"Honolulu PD, HI",04/13/2025 01:57:47 AM,ASSAULT,U,0,NA,"TUTU ST / KAM HWY Honolulu, HI",NA,NA
1232227,250413-0214,2200 BLOCK KUHIO AVE,Honolulu_PD_HI_8006949,"Honolulu PD, HI",04/13/2025 02:49:12 AM,VANDALISM,M,100,L,"2200 BLOCK KUHIO AVE Honolulu, HI",NA,NA
1232228,250413-0234,000 BLOCK W MOANALUA FWY,Honolulu_PD_HI_8006981,"Honolulu PD, HI",04/13/2025 03:16:04 AM,DUI,M,100,L,"000 BLOCK W MOANALUA FWY Honolulu, HI",NA,NA
1232229,250413-0436,MAKAPUU LIGHTHOUSE,Honolulu_PD_HI_8007317,"Honolulu PD, HI",04/13/2025 07:24:09 AM,VEHICLE BREAK-IN/THEFT,U,0,NA,"MAKAPUU LIGHTHOUSE Honolulu, HI",21.3067371,-157.6560663
1232230,250413-0515,840700 BLOCK MOUA ST,Honolulu_PD_HI_8007435,"Honolulu PD, HI",04/13/2025 08:27:05 AM,VANDALISM,M,100,L,"840700 BLOCK MOUA ST Honolulu, HI",NA,NA
1232231,250413-0750,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_8007885,"Honolulu PD, HI",04/13/2025 11:10:34 AM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1232232,250413-1021,941200 BLOCK KA UKA BLVD,Honolulu_PD_HI_8008304,"Honolulu PD, HI",04/13/2025 02:15:05 PM,THEFT/LARCENY,M,100,R,"941200 BLOCK KA UKA BLVD Honolulu, HI",NA,NA
1232233,250413-1067,911400 BLOCK FORT WEAVER RD,Honolulu_PD_HI_8008385,"Honolulu PD, HI",04/13/2025 02:39:33 PM,THEFT/LARCENY,M,100,L,"911400 BLOCK FORT WEAVER RD Honolulu, HI",NA,NA
1232234,250413-1148,500 BLOCK PINE ST,Honolulu_PD_HI_8008535,"Honolulu PD, HI",04/13/2025 03:25:27 PM,THEFT/LARCENY,M,100,L,"500 BLOCK PINE ST Honolulu, HI",21.3172703,-157.8680246
1232235,250413-1218,100 BLOCK KAIHOLU ST,Honolulu_PD_HI_8008639,"Honolulu PD, HI",04/13/2025 04:14:04 PM,SEX CRIMES,M,100,L,"100 BLOCK KAIHOLU ST Honolulu, HI",NA,NA
1232236,250413-1476,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_8009089,"Honolulu PD, HI",04/13/2025 06:58:44 PM,ASSAULT,M,100,L,"4400 BLOCK KAPOLEI PKWY Honolulu, HI",NA,NA
1232237,250413-1519,1900 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_8009157,"Honolulu PD, HI",04/13/2025 07:25:39 PM,THEFT/LARCENY,M,87,L,"1900 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1232238,250413-1584,941000 BLOCK HAPAPA ST,Honolulu_PD_HI_8009257,"Honolulu PD, HI",04/13/2025 08:14:24 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"941000 BLOCK HAPAPA ST Honolulu, HI",NA,NA
1232248,250412-1777,700 BLOCK MOKAUEA ST,Honolulu_PD_HI_8006339,"Honolulu PD, HI",04/12/2025 09:58:39 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"700 BLOCK MOKAUEA ST Honolulu, HI",NA,NA
1232249,250413-0273,SMITH ST / N HOTEL ST,Honolulu_PD_HI_8007039,"Honolulu PD, HI",04/13/2025 04:10:06 AM,DUI,U,0,NA,"SMITH ST / N HOTEL ST Honolulu, HI",21.3117196,-157.8624234
1232250,250413-0626,3200 BLOCK ROUND TOP DR,Honolulu_PD_HI_8007626,"Honolulu PD, HI",04/13/2025 09:40:22 AM,WEAPONS,M,100,L,"3200 BLOCK ROUND TOP DR Honolulu, HI",NA,NA
1232251,250413-0897,2000 BLOCK DILLINGHAM BLVD,Honolulu_PD_HI_8008126,"Honolulu PD, HI",04/13/2025 12:56:14 PM,THEFT/LARCENY,M,100,R,"2000 BLOCK DILLINGHAM BLVD Honolulu, HI",NA,NA
1232252,250413-1293,911000 BLOCK KAI ANAE ST,Honolulu_PD_HI_8008779,"Honolulu PD, HI",04/13/2025 05:04:35 PM,ASSAULT,M,100,L,"911000 BLOCK KAI ANAE ST Honolulu, HI",NA,NA
1232253,250413-1824,1900 BLOCK DOLE ST,Honolulu_PD_HI_8009615,"Honolulu PD, HI",04/13/2025 10:38:52 PM,THEFT/LARCENY,M,100,L,"1900 BLOCK DOLE ST Honolulu, HI",NA,NA
1232271,250412-1929,FARRINGTON HWY / WAIPIO POINT ACC RD,Honolulu_PD_HI_8006574,"Honolulu PD, HI",04/12/2025 11:22:35 PM,DUI,U,0,NA,"FARRINGTON HWY / WAIPIO POINT ACC RD Honolulu, HI",NA,NA
1232272,250413-0508,922100 BLOCK KULIHI ST,Honolulu_PD_HI_8007427,"Honolulu PD, HI",04/13/2025 08:22:35 AM,VANDALISM,M,100,L,"922100 BLOCK KULIHI ST Honolulu, HI",NA,NA
1232273,250413-0830,2000 BLOCK KALAKAUA AVE,Honolulu_PD_HI_8008012,"Honolulu PD, HI",04/13/2025 12:13:15 PM,ASSAULT,M,100,L,"2000 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1232274,250413-1253,981000 BLOCK MOANALUA RD,Honolulu_PD_HI_8008697,"Honolulu PD, HI",04/13/2025 04:36:33 PM,THEFT/LARCENY,M,100,R,"981000 BLOCK MOANALUA RD Honolulu, HI",NA,NA
1232275,250413-1394,WAIAKAMILO RD / DILLINGHAM BLVD,Honolulu_PD_HI_8008965,"Honolulu PD, HI",04/13/2025 06:17:39 PM,ASSAULT,U,0,NA,"WAIAKAMILO RD / DILLINGHAM BLVD Honolulu, HI",21.3236841,-157.875626
1232276,250413-1802,000 BLOCK,Honolulu_PD_HI_8009580,"Honolulu PD, HI",04/13/2025 10:29:18 PM,THEFT/LARCENY,U,0,NA,"000 BLOCK Honolulu, HI",NA,NA
1232294,250413-0630,1000 BLOCK HULAKUI DR,Honolulu_PD_HI_8007656,"Honolulu PD, HI",04/13/2025 09:47:33 AM,THEFT/LARCENY,M,100,R,"1000 BLOCK HULAKUI DR Honolulu, HI",NA,NA
1232295,250413-0752,1100 BLOCK MAUNAKEA ST,Honolulu_PD_HI_8007890,"Honolulu PD, HI",04/13/2025 11:12:02 AM,DRUGS/ALCOHOL VIOLATIONS,M,100,L,"1100 BLOCK MAUNAKEA ST Honolulu, HI",NA,NA
1232296,250413-1228,690300 BLOCK FARRINGTON HWY,Honolulu_PD_HI_8008651,"Honolulu PD, HI",04/13/2025 04:18:39 PM,THEFT/LARCENY,M,100,R,"690300 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1232297,250413-1358,1500 BLOCK S BERETANIA ST,Honolulu_PD_HI_8008917,"Honolulu PD, HI",04/13/2025 05:59:22 PM,VANDALISM,M,98,R,"1500 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1232298,250413-1475,1500 BLOCK LINAPUNI ST,Honolulu_PD_HI_8009092,"Honolulu PD, HI",04/13/2025 06:59:24 PM,ASSAULT,M,100,R,"1500 BLOCK LINAPUNI ST Honolulu, HI",NA,NA
1232382,250413-0215,KAMAILE ST / ALDER ST,Honolulu_PD_HI_8006953,"Honolulu PD, HI",04/13/2025 02:51:48 AM,DUI,U,0,NA,"KAMAILE ST / ALDER ST Honolulu, HI",NA,NA
1232383,250413-0223,2500 BLOCK DOLE ST,Honolulu_PD_HI_8006960,"Honolulu PD, HI",04/13/2025 02:58:01 AM,SEX CRIMES,M,96,R,"2500 BLOCK DOLE ST Honolulu, HI",NA,NA
1232384,250413-0603,MAUNAKEA ST / N HOTEL ST,Honolulu_PD_HI_8007614,"Honolulu PD, HI",04/13/2025 09:36:13 AM,THEFT/LARCENY,U,0,NA,"MAUNAKEA ST / N HOTEL ST Honolulu, HI",21.3123263,-157.8629863
1232385,250413-0886,940300 BLOCK PUPUPANI ST,Honolulu_PD_HI_8008107,"Honolulu PD, HI",04/13/2025 12:50:58 PM,THEFT/LARCENY,M,100,L,"940300 BLOCK PUPUPANI ST Honolulu, HI",NA,NA
1232386,250413-1017,1500 BLOCK KAWELOKA ST,Honolulu_PD_HI_8008300,"Honolulu PD, HI",04/13/2025 02:12:23 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"1500 BLOCK KAWELOKA ST Honolulu, HI",NA,NA
1232387,250413-1094,1800 BLOCK MAKUAKANE ST,Honolulu_PD_HI_8008432,"Honolulu PD, HI",04/13/2025 02:54:09 PM,BURGLARY,M,100,R,"1800 BLOCK MAKUAKANE ST Honolulu, HI",NA,NA
1232388,250413-1752,1900 BLOCK KAM IV RD,Honolulu_PD_HI_8009518,"Honolulu PD, HI",04/13/2025 10:04:04 PM,VANDALISM,M,100,L,"1900 BLOCK KAM IV RD Honolulu, HI",NA,NA
1232389,250413-1852,800 BLOCK POHUKAINA ST,Honolulu_PD_HI_8009668,"Honolulu PD, HI",04/13/2025 11:10:01 PM,VANDALISM,M,100,R,"800 BLOCK POHUKAINA ST Honolulu, HI",NA,NA
1232719,250414-0178,200 BLOCK LEWERS ST,Honolulu_PD_HI_8010027,"Honolulu PD, HI",04/14/2025 04:17:22 AM,THEFT/LARCENY,M,100,R,"200 BLOCK LEWERS ST Honolulu, HI",NA,NA
1232720,250414-0201,PUMEHANA ST / KAPIOLANI BLVD,Honolulu_PD_HI_8010063,"Honolulu PD, HI",04/14/2025 04:56:52 AM,DUI,U,0,NA,"PUMEHANA ST / KAPIOLANI BLVD Honolulu, HI",NA,NA
1232721,250414-0258,500 BLOCK CAPTAIN COOK AVE,Honolulu_PD_HI_8010163,"Honolulu PD, HI",04/14/2025 06:12:51 AM,VANDALISM,M,100,L,"500 BLOCK CAPTAIN COOK AVE Honolulu, HI",21.308771,-157.8524654
1232722,250414-0505,870300 BLOCK KULAAUPUNI ST,Honolulu_PD_HI_8010531,"Honolulu PD, HI",04/14/2025 08:34:49 AM,VANDALISM,M,100,L,"870300 BLOCK KULAAUPUNI ST Honolulu, HI",NA,NA
1232723,250414-0895,2600 BLOCK STOWELL CIR,Honolulu_PD_HI_8011149,"Honolulu PD, HI",04/14/2025 12:06:33 PM,THEFT/LARCENY,M,100,R,"2600 BLOCK STOWELL CIR Honolulu, HI",NA,NA
1232724,250414-0934,5300 BLOCK KALANIANAOLE HWY,Honolulu_PD_HI_8011217,"Honolulu PD, HI",04/14/2025 12:30:20 PM,THEFT/LARCENY,M,100,L,"5300 BLOCK KALANIANAOLE HWY Honolulu, HI",NA,NA
1232725,250414-0995,500 BLOCK IOLANI AVE,Honolulu_PD_HI_8011331,"Honolulu PD, HI",04/14/2025 01:06:03 PM,WEAPONS,M,100,L,"500 BLOCK IOLANI AVE Honolulu, HI",21.3104187,-157.8508651
1232726,250414-1052,2400 BLOCK N SCHOOL ST,Honolulu_PD_HI_8011417,"Honolulu PD, HI",04/14/2025 01:44:45 PM,THEFT/LARCENY,M,100,R,"2400 BLOCK N SCHOOL ST Honolulu, HI",NA,NA
